LAT	LON	A2023	A2022	A2021	A2020	A2019	A2018	A2017	A2016	A2015	A2014	A2013	A2012	A2011	A2010	A2009	A2008	A2007	A2006	A2005	A2004	A2003	A2002	A2001	A2000
16.25	-5.75	7.23	57.64	26.7	81.44	53.07	69.48	26.05	34.79	25.48	25.8	13.5	29.96	15.68	19.79	33.9	21.09	25.56	30.53	16.05	13.27	30.72	9.46	15.15	16.52
16.25	-5.25	7.1	48.73	23.71	69.99	52.49	58.37	38.54	40.59	25.29	21.67	10.92	29.56	12.12	18.88	24.43	16.91	20.69	28.22	16.6	12.16	33.49	11.21	15.33	14.28
16.25	-4.75	9.54	50.75	21.91	54.47	49.82	43.49	41.72	45.02	23.68	22.55	12.5	24.73	16.31	16.69	19.33	14.92	16.7	22.07	16.99	10.04	43.75	12.03	18.51	13.95
16.25	-4.25	12.7	45.61	17.94	34.75	45.61	30.39	35.81	45.79	20.28	21.46	12.32	17.22	22.32	14.94	22.39	16.54	14.33	19	17.2	10.44	49.68	14.32	20.54	18.49
16.25	-3.75	18.33	35.37	15.56	55.45	41.7	28.2	34.31	41.16	14.72	18.67	8.93	12.97	24.12	15.4	24.57	17.7	18.1	19.81	19.09	10.41	44.41	25.44	20.03	21.34
16.25	-3.25	36.3	29.86	17.45	62	59.95	26.83	45.42	50.33	19.2	15.3	8.24	13.24	22.74	14.34	24.89	18.36	24.29	21.7	21.83	11.04	26.48	34.01	18.41	22.4
16.25	-2.75	70.39	31.61	14.31	48.17	62.59	20.82	58.59	60.98	44.25	17.65	11.27	11.69	20.85	12.78	22.42	17.67	25.46	22.61	21.36	15.13	21.01	33.14	16.1	21.28
16.25	-2.25	82.18	28.08	17.15	34.25	51.77	20.44	75.28	65.64	50.94	21.29	15.63	13.2	23.76	16.37	18.23	16.21	19.96	23.68	21.08	17.71	17.88	22.34	17.27	17.4
16.25	-1.75	61.86	26.2	19.05	32.67	67.15	18.13	64.26	67.8	34.36	24.29	20.53	14.77	27.64	19.5	14.31	14.84	23.83	24.75	25.37	18.41	23.96	26.1	19.86	14.3
16.25	-1.25	35.5	22.66	21.04	33.39	59.82	22.2	45.87	71.31	22.61	23.88	20.05	14.82	28.7	19.05	13.54	14.71	23.51	24.42	22.6	18.2	24.88	25.38	20.26	13.49
16.25	-0.75	36.61	19.79	34.3	50.62	90.23	36.42	45.88	57.25	33.78	22	18.93	17.33	18.16	17	12.23	13.89	20.42	20.58	19.58	18.52	30.97	21.82	21.92	11.45
16.25	-0.25	56.05	28.24	32.7	64.43	86.82	36	40.51	66.47	63.12	21.41	16.54	20.22	13.08	14.33	15.15	12.49	17.49	19.97	17.76	17.27	23.95	15.26	17.82	12.27
16.25	0.25	55.87	31.03	30.53	65.34	60.33	25.96	29.31	67.54	66.86	22.33	14.52	18.93	11.69	12.31	27.12	14.46	16.8	22.78	20.57	15.34	13.55	12.04	17.89	14.87
16.25	0.75	44.77	28.93	31.51	52.78	57.63	30.23	26.09	52.88	48.61	21.79	16.19	16.13	13.74	14.49	36.76	17.28	17.68	22.51	19	13.83	10.22	14.54	18.47	16.62
16.25	1.25	35.56	26.29	25.31	35.12	42.34	54.32	29.08	24.51	51.74	22.85	15.37	17.3	14.13	14.65	36.86	17.67	16.75	24.52	21.5	14.03	10.6	13.02	17.43	16.67
16.25	1.75	43.08	25.05	21.8	40.69	42.5	45.24	22.43	30.05	44.3	18.73	17.88	17.29	14.41	16.19	32.87	14.17	24.98	19.74	16.44	12.35	9.15	14.88	17.71	15.12
16.25	2.25	40.26	27.09	53.02	40.7	28.86	45.7	21.64	38.19	32.95	14.9	16.89	17.57	12.77	14.89	19.04	10.54	28.05	22.77	16.75	16.04	12.91	13.85	16.06	16.71
16.25	2.75	39.94	33.54	94.48	38.69	30.62	37.71	21.62	48.11	23.14	14.19	13.91	19.78	11.91	11.91	9.25	10.06	24.45	22.43	21.3	16.99	20.95	13.42	17.79	15.47
16.25	3.25	21.08	30.61	113.02	34.42	24.09	26.89	22.42	39.5	25.6	16	13.04	19.99	13.19	15.89	9.61	10.99	22.23	19.33	22.85	25.18	26.38	11.57	19.04	14.1
16.25	3.75	26.13	18.73	79.74	34.64	16.64	29.87	23.64	28.53	21.26	17.94	14.17	18.98	13.48	19.35	9.12	12.84	24.63	16.51	20	32.31	27.36	13.24	19.98	13.91
16.25	4.25	31.62	39.35	73.12	31.03	20.95	36.41	30.78	23.27	37.4	19.93	17.69	17.56	13.03	21.49	9.56	13.18	29.14	16.09	25.96	39.39	29.16	14.18	20.38	12.31
16.25	4.75	40.61	61.94	98.61	29.1	29.43	42.02	48.97	43.54	55.54	19.25	19.18	14.66	11.78	18.86	10.24	11.26	29.96	13.22	33.41	36.9	30.33	13.35	20.14	15.58
16.25	5.25	58.85	50.73	107.75	29.77	40	40.2	57.32	53.1	45.64	16.51	18.63	11.59	10.69	13.3	10.44	9.62	27.28	11.74	35.81	28.09	29.96	13.32	19.44	19.52
16.25	5.75	67.65	34.41	82.12	40.55	48.67	43.75	44.34	39.05	49.33	13.1	16.67	9.43	10.94	13.89	12.8	10.75	22.88	11.89	32.27	18.09	27.79	13.15	18.38	20.49
16.25	6.25	66.98	39.42	39.48	52.52	57.63	61.77	36.9	22.8	48.4	12.54	18.88	10.77	11.8	14.34	13.75	12.57	20.11	12.74	25.28	13.99	24.16	12.22	16.96	15.57
16.25	6.75	40.26	26.31	34.76	50.6	46.78	67.61	31.92	30.63	34.14	10.77	17.81	11.63	12.51	15.55	13.53	13.75	18.14	15.2	19.98	13.19	21.39	11.22	15.93	15.29
16.25	7.25	21.87	20.82	21.09	43.98	61.6	68.51	34.84	34.92	34.15	8.74	19.2	11.57	11.25	15.42	14.37	14.21	18.02	14.92	19.43	14.05	20.32	10.54	17.1	16.08
16.25	7.75	32.25	15.96	17.03	30.23	57.2	61.54	24.31	39.93	34.55	6.56	20.15	11.14	9.43	19.02	16.22	13.75	18.74	16.52	17.59	16.32	21.95	9.9	18	16.85
16.25	8.25	27.52	15.69	18.33	26.35	24.32	44.01	9.08	20.7	29.83	5.83	19.55	10.54	8.68	22.57	19.03	12.86	18.87	20.12	14.33	16.15	22.41	10.63	16.58	16
16.25	8.75	12.42	15.51	16.59	18.03	10.52	21.22	10.05	7.03	37.53	6.05	15.03	9.55	9.5	22.64	22.75	12.7	16.63	20.52	8.88	11.45	19.94	8.71	10.06	11.4
16.25	9.25	11.63	15.3	19.78	18.16	10.83	20.52	9.22	6.57	34.24	5.69	15.4	10.09	9.04	22.47	21.89	12.37	16.76	20.34	10.03	11.49	20.11	7.64	9.97	12.9
16.25	9.75	14.79	18.62	28.28	20.65	13.61	40.47	7.93	5.04	35.32	5.96	11.24	8.7	9.4	19.68	19.05	11.39	14.43	15.65	9.09	9.11	20.64	6.78	8.95	13.36
16.25	10.25	16.16	25.6	27.4	30.63	18.48	40.42	6.08	6.23	32.84	7.96	10.1	7.05	9.9	16.18	14.14	9.82	11.67	9.72	8.41	12.3	19.94	6.67	8.77	11.16
16.25	10.75	15.13	29.21	22.42	39.67	23.07	17.97	5.48	6.16	24.75	9.44	11.3	7.71	11.12	13.27	8.98	8.09	10.42	8.94	9.8	16.54	17.19	4.71	6.96	9.21
16.75	-16.75	29.77	121.29	39.26	81.32	23.35	38.33	33.2	24.37	21.79	23.22	12.83	21.14	15.9	43.96	21.18	13.22	15.55	16.03	20.5	5.93	14.11	23.15	7.63	19.09
16.75	-16.25	46.55	61.7	31.83	248.48	24.24	54.7	38.97	20.82	27.93	20.7	18.57	19.78	19.64	39.28	22.01	12.18	19.2	19.2	22.31	6.81	14.25	27.35	8.33	15.06
16.75	-15.75	49.68	46.67	29.74	112.37	20.93	62.43	36.08	22.38	28.16	16.58	21.52	23.67	31.68	38.5	19.48	11.97	25.05	19.6	19.51	10.14	13.88	25.11	8.45	13.97
16.75	-15.25	41.18	44.32	57.23	55.69	16.14	53.34	30.63	25.55	24.3	16.08	19.46	24.64	28.49	33.95	16.31	12.94	26.32	15.7	16.44	11.33	11.69	21.13	8.84	14.7
16.75	-14.75	29.99	38.31	74.7	50.9	18.72	38.59	31.39	26.05	19.49	17.46	15.44	24.22	18.53	27	13.94	13.93	25.46	12.41	21.66	15.71	10.98	17.16	9.23	15.04
16.75	-14.25	32.84	31.96	73.35	65.21	20.07	35.03	33.05	27.28	20.24	17.96	14.45	22.41	16.54	25.38	15.17	16.93	24.04	10.57	24.68	18.47	14.59	13.85	8.89	19.26
16.75	-13.75	44.17	27.79	58.22	82.69	20.07	33.89	29.82	31.88	23.58	17.31	18.68	21.13	16.32	30.63	20.62	19.45	22.67	12.08	22.65	17.8	19.12	13.25	7.24	23.59
16.75	-13.25	45.67	35.45	45.98	85.64	23.83	52.43	26.46	32.5	27.91	15.51	23.17	20.59	14.62	33.52	26.62	21.19	21.24	15.04	37.37	15.43	20.75	13.87	6.99	24.84
16.75	-12.75	97.69	34.93	43.53	121.49	28.63	51.63	26.44	29.25	25.35	20.65	24.68	16.87	12.28	33.95	26.58	23.4	19.22	16	54.61	11.82	18.39	13.19	8.06	25.43
16.75	-12.25	133.92	37.63	41.7	130.47	31.82	41.18	27.25	34.63	22.38	27.99	22.93	21.04	14.53	32.68	22.17	24.99	14.92	22.56	39.11	8.05	16.91	10.49	11.26	31.59
16.75	-11.75	119.14	29.95	39.45	114.53	33.66	59.34	27.87	36.54	25.46	34.19	19.69	25.33	16.66	30.48	20.67	30.99	15.01	25.5	20.74	5.25	15.39	9.5	13.74	40.55
16.75	-11.25	96.83	34.55	80.29	123.23	37.38	85.43	29.77	34.32	32.27	35.11	19.64	25.45	16.85	28.11	19.76	31.73	16.11	22.53	19.92	4.76	17.6	7.95	13.68	39.46
16.75	-10.75	58.55	38.4	184.38	158.98	31.45	95	30.32	33.2	42.35	32.68	15.95	24.7	16.34	28.47	19.24	34.22	16.2	17.64	15.59	5.76	26.1	6.55	13.98	32.37
16.75	-10.25	92.12	52.75	230.69	110.97	24.78	83.43	29.7	29.3	54.84	28.46	14.51	22.26	13.64	37.71	18.09	30.72	20.19	12.89	15.33	7.71	37.22	6.64	14.23	29.62
16.75	-9.75	254.73	48.87	196.58	117.5	21.79	59.12	26.45	28.03	47.91	23.64	14.08	29.01	14.12	43.88	19.5	24.15	22.92	13.01	15.65	8.25	46.83	6.5	14.08	24.7
16.75	-9.25	394.49	52.58	106.53	94.1	17.02	45.18	34.48	28.92	27.89	19.4	14.17	35.97	16.48	44.17	20.59	17.51	23.85	13.49	14.42	8.05	50.78	7.99	18.83	20.48
16.75	-8.75	320.34	60.27	38.44	59.05	27.52	48.86	43.6	33.16	55.26	22.77	14.08	40.51	18.3	37.8	20.79	18.43	36.18	12.09	11.01	9.9	44.92	8.35	26.97	19.97
16.75	-8.25	106.16	63.92	35.25	48.09	42.45	42.54	36.09	27.87	109.4	22.82	14.64	40.57	18.36	37.5	20.53	17.97	38.37	10.73	10.45	10.34	37.62	7.55	33.27	19.63
16.75	-7.75	22.55	71.65	34.09	46.08	52.98	41.06	29.4	23.42	97.9	22.14	13.34	34.76	19.37	30.43	23.02	16.44	37.09	20.06	10.17	13.91	30.06	7.08	27.42	15.67
16.75	-7.25	15.57	73.54	35.94	46.02	56.43	44.69	20.93	22.2	65.76	17.61	11.42	26.38	18.94	19.9	30.88	16.54	33.48	30.27	10.05	15.26	24.52	8.17	15.86	15.89
16.75	-6.75	12.02	65.05	26.76	53.61	52.63	48.02	14.9	29.97	39.58	14.46	9.8	22.41	16.61	16.55	36.88	15.9	29.37	29.61	11.18	12.87	31.16	8.09	15.13	16.43
16.75	-6.25	8.7	47.01	25.61	67.44	43.88	48.58	19.86	29.86	37.65	13.55	10.75	21.58	16.53	16.74	38	14.74	27.23	14.22	11.09	9	31.39	7.11	13.42	14.89
16.75	-5.75	8.24	29.4	26.59	69.51	40.71	49.26	20.56	26.42	26.11	16.02	9.63	20.56	15.46	16.92	33.26	12.16	23.85	24.17	11.35	9.64	23.29	7.35	12.27	14.96
16.75	-5.25	11.82	27.06	24.18	61.57	38.9	42.11	27.81	32.15	21.93	16.53	12.51	19.87	12.2	16.36	23.86	10.59	19.58	26.49	14.99	9.53	30.99	8.51	14.61	13.31
16.75	-4.75	17.36	32.5	24.64	43.48	37.69	32.15	32.52	37.5	18.23	21.95	15.8	18.23	14.02	16.76	18.64	11.92	15.9	23.53	20.4	7.97	43.38	9.28	18.05	12.62
16.75	-4.25	17.15	35.06	24.28	22.39	37.16	27.47	28.41	40.76	16.15	27.37	16.17	14.54	18.69	15.96	20.91	13.21	13.39	17.98	23.18	7.19	53.53	9.62	20.09	16.25
16.75	-3.75	14.29	33.33	17.46	32.1	38.22	23.15	18.47	40.57	16.67	30.24	11.41	13.91	20.5	13.75	21.97	14.19	16.66	15.9	21.14	9.51	52.69	14.26	19.08	18.49
16.75	-3.25	23.44	36.46	14.06	33.82	34.99	17.51	19.41	37.6	18.29	21.08	8.35	18.41	20.27	11.91	22.06	14.57	21.14	17.73	18.75	10.49	32.84	17.94	16.73	19.13
16.75	-2.75	46.39	38.4	12.54	28.36	35.08	19.79	28.98	35.14	21.11	14.74	9.96	19.32	18.9	10.66	21.01	13.62	21.43	19.64	21.59	12.4	23.53	17.09	14.56	31.4
16.75	-2.25	52.45	34.31	14.62	26.24	32.45	21.09	37.74	30.83	21.5	17.72	12.5	16.73	15.86	14.31	19.27	11.93	16.73	22.43	22.41	15.06	19.58	12.22	14.19	28.2
16.75	-1.75	36.71	26.56	14.88	25.16	49.69	21.75	41.32	37.53	25.4	21.08	17.08	13.54	19.81	17.3	19.9	10.31	11.34	25.18	25.52	15.22	22.65	13.41	13.55	10.74
16.75	-1.25	20.61	17.76	15.34	24.1	41.89	31.87	53.06	41.74	33.22	21.5	21	13.91	20.23	17.16	17.59	11.16	12.16	25.23	15.53	14.94	25.96	12.75	14.68	9.45
16.75	-0.75	34.26	20.89	14.39	38.71	42.14	28.47	75.91	55.63	32.18	20.94	23.72	19.01	16.28	15.27	12.44	16.66	12.6	20.98	15.31	13.52	23.6	9.89	15.51	10.5
16.75	-0.25	66.69	32.56	19.72	70.02	36.01	25.92	80.8	68.97	37.24	21.13	23.33	21.49	13.32	12.52	24.71	17.18	13.16	19.06	19.62	11.64	17.3	6.62	15.21	12.63
16.75	0.25	80.3	38.29	26.77	82.58	33.27	22.53	60.22	52.11	43.79	22.85	18.58	19.63	12.01	11.67	46.09	13.83	13.57	21.18	21.09	12.57	10.74	5.13	15.34	15.85
16.75	0.75	51.79	32.07	35.47	65.67	30.7	23.67	25.62	36.68	33	22.75	15.01	16.37	13.66	13.38	61.92	15.23	13.83	20.3	18.83	12.27	8.16	7.36	15.86	18.24
16.75	1.25	27.78	18.66	45.66	26.52	38.76	45.48	19.58	19.53	23.55	23.92	16.93	17.47	14.18	12.67	63.17	15.11	15.42	22.28	18.46	11.73	7.23	6.84	15.21	18.49
16.75	1.75	42.31	18.54	43.14	42.66	28.99	40.05	19.34	21.02	31	19.11	16.94	19.73	14.03	17	49.41	13.58	17.5	16.82	20.45	13.77	8.48	12.59	16.23	16.68
16.75	2.25	31.01	14.33	50.04	36.01	28.03	39.97	19.47	36.94	19.04	14.08	15.75	18.46	12.27	18.99	25.85	10.76	19.19	19.7	23.14	18.05	12.43	13.03	17.29	15.33
16.75	2.75	32.55	18.69	67.28	29.6	19.82	33.01	22.04	46.15	23.02	12.56	12.38	16.15	10.86	15.08	9.31	8.48	18.28	21.05	25.4	15.61	20.19	10.14	17.54	13.71
16.75	3.25	23.34	16.86	81.71	28.7	22.55	28.58	22.56	38.32	26.92	14.25	10.16	16.83	10.11	22.7	7.5	8.31	19.57	19.82	27.2	15.96	25.43	11.18	17.29	12.8
16.75	3.75	21.61	16.99	65.69	33.28	24.71	31.01	37.16	19.84	24.77	15.9	10.39	16.19	10.38	27.67	7.46	8.19	21.11	17.86	23.27	17.39	25.97	12.69	17.4	12.71
16.75	4.25	27.83	33.05	99.53	31.49	19.81	34.27	61.12	16.29	18.72	17.36	11.83	14.65	10.69	32.02	8.17	8.77	25.3	15.12	18.09	20.67	25.87	13.57	17.4	16.43
16.75	4.75	49.77	49.3	192.82	29.19	31.51	44.93	48.05	28.14	25.28	16.64	14.07	16.76	10.54	28.84	8.41	7.86	27.06	13.78	21.53	19.85	25.36	13.1	17.27	17.12
16.75	5.25	62.86	56.2	261.02	36.33	42.93	44.6	51.33	38.47	36.88	14.3	14.81	15.34	14.52	20.28	7.85	6.78	26.63	13.32	26.19	16.53	23.93	11.14	16.91	15.36
16.75	5.75	63.14	48.13	236.83	39.91	50.57	36.7	46.8	39.49	40.73	13.21	15.43	10.97	17.58	14.34	9.82	7.36	24.84	12.81	26.78	12.99	22.77	11.42	16.25	16.27
16.75	6.25	54.42	65.8	70.21	43.17	49.77	42.78	41.15	24.99	39.64	13.85	15.11	8.02	20.79	22.42	11.39	8.63	23.13	12.17	23.11	11.81	25.08	12.32	15.25	15.59
16.75	6.75	36.13	63.85	40.09	53.34	34.26	53.99	43.23	27.66	31.87	11.26	14.5	9.39	20.63	30.67	11.71	9.88	19.94	15.6	19.17	11.21	25.3	12.09	14.39	15.34
16.75	7.25	21.16	36	29.51	49.16	66.53	57.87	52.31	34.07	29.12	10.15	17.48	10.29	15.06	29.64	12.02	11.2	18.87	15.26	15.57	13.4	22.95	11.68	15.24	14.99
16.75	7.75	16.16	13.83	20.59	44.45	66	57.62	41.01	33.6	24.39	8.21	21.93	10.99	9.51	20.89	13.04	11.53	19.18	13.76	15.37	15.8	21.34	10.97	16.88	15.68
16.75	8.25	17.53	11.98	20.5	28.03	32.13	45.97	14.05	17.7	21.69	6.47	23.31	11.01	8.35	24.12	15.3	10.94	19.41	18.16	13.25	15.5	23.4	9.94	15.33	18.73
16.75	8.75	12.34	13.99	13.43	16.62	16.63	15.79	14.81	18.07	32.71	5.86	16.06	9.09	9.48	24.68	19.19	10.6	17.33	18.14	10.6	12.59	21.39	8.67	7.95	11.88
16.75	9.25	11.27	13.97	17.12	19.85	15.75	18.71	12.29	11.93	31.53	6.94	16.56	9.52	8.48	24.62	18.54	10.52	17.39	19.26	10.28	12.28	21.1	8.58	8.01	13.01
16.75	9.75	17.3	15.02	23.94	52.27	20.13	31.15	11.57	9.99	35.45	4.97	11.84	7.74	8.67	21.71	16.69	10.21	14.15	14.11	7.55	14.31	21.3	7.18	5.07	11.07
16.75	10.25	21.55	21.86	23.56	130.51	23.31	28.06	9.42	6.25	34.85	6.76	8.88	5.92	9.15	17.98	12.91	9.42	10.54	9.01	6.23	16.66	20.21	5.53	3.91	7.18
16.75	10.75	21.01	25.04	14.26	183.11	21.08	24.68	6.22	4.31	26.63	8.08	9.61	5.51	9.82	14.6	8.57	8.27	8.94	9.7	7.28	18.5	16.52	4.7	3.21	3.65
17.25	-16.75	24.91	65.09	54.15	107.16	17.04	33.72	36.64	20.22	22.44	32.11	12.4	18.73	17.22	45.58	19.11	9.85	11.13	11.75	19.03	10.31	19.6	20.25	7.11	17.03
17.25	-16.25	34.29	38.79	33.46	317.85	11.06	45.34	36.23	18.84	34.69	27.09	16.26	20.26	16.2	32.9	20	10.07	13.65	13.95	26.92	5.93	14.04	26.95	8.44	14.3
17.25	-15.75	34.08	34.3	36.42	248.1	9.14	53.32	29.89	19.17	35.1	16.57	17.46	29.66	19.51	28.61	17.63	10.05	16.04	14.26	39.27	6.97	12.3	26.41	9.17	12.92
17.25	-15.25	30.89	33.29	41.17	169.1	8.24	46.83	23.12	20.61	29.48	11.28	15.15	28.71	18.67	25.25	14.41	11.53	19.21	16.66	36.36	7.73	10.77	22.88	9.45	12.86
17.25	-14.75	29.14	24.48	44.64	206.72	9	33.81	24.77	19.17	22.26	12.44	11.77	25.06	13.3	26.46	14.42	13.47	19.8	13.83	27.7	10.65	8.93	18.48	9.23	13.69
17.25	-14.25	33.74	17.28	56.14	256.72	10.91	40.07	28.52	17.03	16.2	13.35	14.98	23.98	13.63	26.27	16.1	16.42	18.8	9.03	19.01	12.29	12.08	14.39	8.34	16.33
17.25	-13.75	40.44	27.4	56.91	309.02	13.74	40.04	29.51	19.27	15.59	13.95	18.2	23.3	13.79	26.3	18.09	18.84	17.5	10.04	16.7	11.36	15.56	12.38	6.47	21.78
17.25	-13.25	38.52	40.18	43.96	285.61	18.66	53.3	30.54	19.12	18.08	15.19	20.74	22.1	13.37	29.14	21.86	20.21	16.42	11.76	15.75	9.66	17.72	13.89	5.41	25.67
17.25	-12.75	88.92	42.76	33.7	256.53	22	45.25	35.19	22.38	21.76	21.35	21.09	17.45	12.67	30.13	21.01	22.07	14.89	15.76	15.16	7.62	14.86	19.21	9.08	28.13
17.25	-12.25	143.31	44.57	32.84	233.07	23.54	40.97	37.68	23.9	26.65	28.72	18.83	15.63	11.24	29.75	17.37	22.34	11.87	19.97	19.56	5.58	11.73	22.28	14.15	30.17
17.25	-11.75	144.99	48.93	46.83	221.32	23.61	46.55	36.95	23.32	29.06	34.54	17.08	18.03	12.21	28.49	18.99	25.12	13.07	20.72	24.03	4.51	10.69	21.89	16.12	31.71
17.25	-11.25	75.54	55.15	122.58	479.3	23.03	49.05	36.9	24.51	33.11	34.76	16.37	17.77	12.7	26.8	19.26	25.91	13.55	17.51	21.34	4.31	11.8	21.69	15.54	31.49
17.25	-10.75	38.4	54.59	228.3	500.29	29.1	50.13	37.21	27.39	35.05	33.07	16.23	17.43	12.34	32.51	18.45	28.42	13.45	13.34	19.77	4.42	18.36	15.96	12.16	30.94
17.25	-10.25	67.43	58.96	263.91	282.41	36.98	45.23	35.35	26.33	53.57	31.84	16.4	16.48	10.03	39.57	15.26	24.92	15.5	12.56	18.38	5.35	26.35	11.1	13.45	26.39
17.25	-9.75	171.74	56.44	215	184.22	32.14	55.17	30.41	25.71	52.57	29.29	16.64	19.22	9.84	44.09	17.71	18.9	19.84	13.81	17.55	5.61	34.04	8.59	13.47	21.12
17.25	-9.25	251.89	65.12	112.48	115.36	18.93	66.7	31.83	26.3	32.85	24.6	16.42	25.21	11.52	44.31	19.49	13.33	24.48	12.2	16.63	4.73	39.19	10.54	17.15	17.76
17.25	-8.75	181	66.48	47.06	62.39	20.93	58.94	46.23	29.07	33.32	27.08	14.89	30.46	12.47	38.71	23.65	13.8	28.55	8.93	13.99	5.56	39.07	12.12	23.02	18.27
17.25	-8.25	53.02	60.67	46.93	80	30.77	50.07	47.36	25.01	71.42	29.71	13.23	31.06	12.98	38.59	23.75	13.93	27.04	8.75	13.88	5.91	34.41	11.31	28.17	18.42
17.25	-7.75	14.27	56.07	45.32	82.87	38.75	49.83	39.3	21.62	74.04	35.54	9.9	28.53	14.15	30.96	31.03	12.4	27.38	26.41	9.75	8.57	27.75	11.46	24.68	16.61
17.25	-7.25	13.07	51.77	42.23	86.46	45.41	46.71	28.27	17.4	58.58	29.3	8.82	24.38	14.92	19.9	38.49	9.46	26.56	37.16	8.95	9.93	20.49	10.4	15.9	17.01
17.25	-6.75	11.15	45.06	35.79	87.31	48.47	43.67	31.12	24.47	40.16	13.22	7.82	20.23	15.11	16.73	42.23	10.06	24.22	29.87	8.5	8.62	21.16	7.75	13.21	19.65
17.25	-6.25	9.81	31.43	25.47	55.64	42.86	46.45	39.07	24.49	35.11	10.81	7.6	19.56	15.33	17.59	41.34	10.49	22.81	15.37	7.58	7.92	21.15	6.05	12.19	18.3
17.25	-5.75	11.22	19.43	25.7	49.34	36.97	54.81	35.76	20.99	26.54	9.91	8.44	18.46	14.63	17.01	35.79	10.75	20.31	26.69	8.97	7.75	17.01	6.8	10.92	12.12
17.25	-5.25	14.07	10.99	22.58	43.75	31.67	49.36	28.49	17.8	21.46	11.9	13.28	17	15.3	15.38	26.59	9.76	17.31	28.4	14.37	7.82	25.46	6.46	12.23	12.08
17.25	-4.75	15.32	13.17	26.94	33.12	27.67	37.02	22.06	19.11	18.68	13.72	17.19	16.61	17.35	15.04	17.24	9.9	14.7	32.63	20.51	7.49	37.07	7.34	16.17	16.66
17.25	-4.25	17.93	15.48	25.84	20.85	25.97	29.57	19.11	19.98	19.5	14.68	17.9	14.98	19.2	13.84	19.46	10.79	12.54	29.67	24.65	6.33	47.58	12.46	20.23	20.44
17.25	-3.75	15.36	17.08	17.42	31.29	27.88	25.12	20.04	20.01	19.38	17.63	12.65	11.58	21.32	11.84	19.59	11.24	12.43	18.77	23.68	7.16	49.35	17.05	19.1	21.02
17.25	-3.25	26.9	21.59	17.87	39.67	42.7	23.25	19.56	19.04	19.48	16.64	8.35	17.11	21.92	9.08	17.81	10.93	15.89	11.04	18.87	7.8	32.86	16.06	13.59	24.08
17.25	-2.75	27.97	32.01	17.45	33.79	49.61	32.09	16.66	18.3	17.45	12.99	9.3	21.44	20.32	8.52	16.69	9.88	16.39	13.24	17.64	8.12	22.93	14.72	12.6	49.01
17.25	-2.25	21.6	36.99	19.32	39.84	52.87	42.15	20.15	24.33	15.84	16.83	9.85	21.75	16.94	12.14	16.09	8.38	13.95	15.26	20.37	12.13	21.73	9.89	13.27	44.15
17.25	-1.75	20.51	32.98	16.79	38.44	53.94	52.22	19.5	30.13	27.47	20.31	13.39	18.57	14.59	15.96	17.23	6.75	9.92	14.99	20.31	14.71	19.68	9.17	13.71	15.07
17.25	-1.25	31.73	21.44	14.37	25.45	51.48	58.79	32	31.25	44.32	23.95	21.82	16.44	13.87	20.73	15.79	6.05	9.37	15.82	15.41	14.93	28.08	14.26	14.96	15.23
17.25	-0.75	28.56	20.9	16.57	27.91	42.53	54.27	69.72	31.85	44.52	25.78	30.36	17.77	14.06	22.57	17.39	9.01	11.15	16.42	11.81	22.57	31.74	15.6	15.29	14.89
17.25	-0.25	62.69	22.79	29.21	65.9	53.77	38.38	91.97	40.58	41.26	23.2	33.11	16.33	12.46	18.48	22.04	10.84	13.47	17.98	19.56	21.48	26.84	10.09	13.65	15.18
17.25	0.25	77.25	21.55	42.11	87.11	45.48	40.1	77.63	32.21	48.57	20.77	27.41	14	10.98	13.43	40.27	10.49	14.87	18.13	23	20.47	17.16	5.68	14.86	18.7
17.25	0.75	66.78	22.06	52.05	75.17	22.88	37.2	36.57	14.85	46.37	21.31	19.29	16.38	11.2	15.28	53.05	13.32	15.42	15.84	24.12	20.78	9.87	10.1	18	21.75
17.25	1.25	25.65	12.6	56.99	30.68	15.43	18.04	17.67	11.02	32.43	22.13	23.45	14.57	11.9	13.37	56.95	13.11	13.73	17.97	22.01	13	11.37	8.54	17	20.05
17.25	1.75	41.09	14.08	56.99	45.45	15.64	29.62	18.51	11.41	38.13	17.99	14.15	18.99	11.2	17.01	39.33	13.13	17.35	12.42	29.23	24.41	10.58	11.68	19.95	20.3
17.25	2.25	25.21	11.15	58.47	34.19	14.32	18.91	22.83	20.34	29.8	12.9	11.92	16.83	9.67	15.67	19.59	10.69	19.58	14.78	30.72	22.21	12.01	9.88	19.16	15.22
17.25	2.75	16.24	15.7	52.76	30.08	21.68	19.81	35.6	25.38	22.54	8.77	10.41	12.41	9.31	12.22	8.32	7.59	20.59	16.37	28.5	17.22	16.25	6.95	16.97	13.49
17.25	3.25	26.87	14.28	37.46	29.2	27.63	27.39	32.75	21.29	31.44	9.59	12.23	12.53	8.51	17.27	5.86	7.69	20.88	15.93	26.48	19.77	19.19	8.08	15.16	11.4
17.25	3.75	28.12	13.27	38.7	22.33	26.26	28.35	35.02	10.98	35.77	10.65	12.89	12.33	7.48	21.42	7.07	7.04	21.24	14.99	23.46	20.34	19.99	9.21	14.95	12.09
17.25	4.25	18.52	21.17	77.08	23.1	19.43	22.75	68.34	15.23	28.39	11.76	13.53	13.05	7.25	26	9.6	5.59	22.92	13.32	21.21	22.18	19.65	10.07	15.22	19.82
